Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMY,..
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,305674837195.003
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,2138540909211.12
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,13927110141.57
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,4596156556721.9
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,35826925774.6479
GDP (current US$),NY.GDP.MKTP.CD,Kazakhstan,KAZ,227437054841.268
GDP (current US$),NY.GDP.MKTP.CD,Kenya,KEN,61395415492.333
GDP (current US$),NY.GDP.MKTP.CD,Kiribati,KIR,166756805.48044
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Dem. People’s Rep.",PRK,..
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,1411333926201.24
GDP (current US$),NY.GDP.MKTP.CD,Kosovo,KSV,7384901154.30543
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,163612438510.19
GDP (current US$),NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,7468096566.71158
GDP (current US$),NY.GDP.MKTP.CD,Lao PDR,LAO,11715619755.8584
GDP (current US$),NY.GDP.MKTP.CD,Latvia,LVA,31286809075.2289
GDP (current US$),NY.GDP.MKTP.CD,Lebanon,LBN,45730945273.6318
GDP (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,2181300505.8649
GDP (current US$),NY.GDP.MKTP.CD,Liberia,LBR,2013000000
GDP (current US$),NY.GDP.MKTP.CD,Libya,LBY,41142722414.3351
GDP (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,..
GDP (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,48353937110.2561
GDP (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,64873963098.4868
GDP (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,55522993326.7394
GDP (current US$),NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,11318966946.687
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,11011062173.0257
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,6047813437.31804
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,338103822298.268
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,3063899508.46532
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,14388384092.5594
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,..
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,186716625.753117
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,5442297174.11121
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,12612959479.583
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,1297845522512.7
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,318071978.575747
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,7983271110.60446
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,..
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,12226514714.5347
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,4587741791.10639
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,110009040838.419
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,16945889409.8435
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,64330041772.9259
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,12838336840.2247
GDP (current US$),NY.GDP.MKTP.CD,Nauru,NRU,..
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,19769642122.5833
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,879319321494.639
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,..
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,200142409766.821
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,11790221756.2778
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,8245312136.56543
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,568498939784.021
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,..
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,500519016133.298
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,81796618985.6957
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,243382758001.33
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,250900000
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,49165773100
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,16928680397.4185
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,30881166852.3116
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,202855201908.123
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,284777093019.065
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,544982089079.093
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,230116913840.321
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,..
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,210109340659.341
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROM,199324435686.134
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,2030972571014.27
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,7912161659.7618
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,800418989.621751
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,337413477.240837
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,753831466666.667
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,15657551477.2003
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,44210806365.6817
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,1422530791.5588
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,5005662070.72105
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,306344408491.832
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,100252753084.782
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,49491396798.0619
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,1158190175.3149
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,5707000000
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,349873026988.676
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,13282084033.8983
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,1381342101735.68
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,80028186274.5098
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,864766185.185185
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,1404430555.55556
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,729738560.37037
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,73814947340.8984
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,5210303030.30303
GDP (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,4412891833.36865
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,571100683085.099
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,701037135966.049
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,9236309138.04277
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,48030400964.2053
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,404320038916.496
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,1371172832.77153
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,4482535926.29673
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,434386306.626299
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,28874122633.5743
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,47603227896.5659
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,798797266164.039
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,43485614035.0877
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,37859554.4597051
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,26998477707.0964
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,131805126738.287
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,399451327433.628
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,2990201431078.23
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,17348071500000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,57235766827.0376
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,63132848445.0133
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,814954586.8173
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,..
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,186204652922.262
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,WBG,12715600000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,..
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,27134637888.441
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,14196912500
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,633.947864294639
GDP per capita (current US$),NY.GDP.PCAP.CD,Albania,ALB,4588.64944014811
GDP per capita (current US$),NY.GDP.PCAP.CD,Algeria,DZA,5484.0668056148
GDP per capita (current US$),NY.GDP.PCAP.CD,American Samoa,ASM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Andorra,ADO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Angola,AGO,5232.69050054132
GDP per capita (current US$),NY.GDP.PCAP.CD,Antigua and Barbuda,ATG,13432.0792079208
GDP per capita (current US$),NY.GDP.PCAP.CD,Argentina,ARG,12324.9387857728
GDP per capita (current US$),NY.GDP.PCAP.CD,Armenia,ARM,3873.53356580682
GDP per capita (current US$),NY.GDP.PCAP.CD,Aruba,ABW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Australia,AUS,61995.8296976
GDP per capita (current US$),NY.GDP.PCAP.CD,Austria,AUT,51148.3588760796
GDP per capita (current US$),NY.GDP.PCAP.CD,Azerbaijan,AZE,7886.45914367274
GDP per capita (current US$),NY.GDP.PCAP.CD,"Bahamas, The",BHS,22217.4941392075
GDP per capita (current US$),NY.GDP.PCAP.CD,Bahrain,BHR,24855.2156350086
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,1086.80008676935
GDP per capita (current US$),NY.GDP.PCAP.CD,Barbados,BRB,15366.2926106288
GDP per capita (current US$),NY.GDP.PCAP.CD,Belarus,BLR,8025.30435552468
GDP per capita (current US$),NY.GDP.PCAP.CD,Belgium,BEL,47299.8601085612
GDP per capita (current US$),NY.GDP.PCAP.CD,Belize,BLZ,4884.3686203818
GDP per capita (current US$),NY.GDP.PCAP.CD,Benin,BEN,903.464924007693
GDP per capita (current US$),NY.GDP.PCAP.CD,Bermuda,BMU,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Bhutan,BTN,2560.52213174131
GDP per capita (current US$),NY.GDP.PCAP.CD,Bolivia,BOL,3124.08076212353
GDP per capita (current US$),NY.GDP.PCAP.CD,Bosnia and Herzegovina,BIH,4851.66052786926
GDP per capita (current US$),NY.GDP.PCAP.CD,Botswana,BWA,7153.44432535212
GDP per capita (current US$),NY.GDP.PCAP.CD,Brazil,BRA,11728.7993875108
GDP per capita (current US$),NY.GDP.PCAP.CD,British Virgin Islands,VGB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Brunei Darussalam,BRN,40979.6419433378
GDP per capita (current US$),NY.GDP.PCAP.CD,Bulgaria,BGR,7851.26542804234
GDP per capita (current US$),NY.GDP.PCAP.CD,Burkina Faso,BFA,713.456441626675
GDP per capita (current US$),NY.GDP.PCAP.CD,Burundi,BDI,286.002335872952
GDP per capita (current US$),NY.GDP.PCAP.CD,Cabo Verde,CPV,3641.10765586575
GDP per capita (current US$),NY.GDP.PCAP.CD,Cambodia,KHM,1094.57668777899
GDP per capita (current US$),NY.GDP.PCAP.CD,Cameroon,CMR,1407.40341322234
GDP per capita (current US$),NY.GDP.PCAP.CD,Canada,CAN,50185.4814970346
GDP per capita (current US$),NY.GDP.PCAP.CD,Cayman Islands,CYM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,351.994226017866
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,1024.66835402191
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,14566.1490549183
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,7587.28973166335
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,7918.07890039352
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,810.075760030612
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",ZAR,437.814931178272
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,3147.07152408764
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,10415.4566496773
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,1545.94224925162
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,13480.6507536281
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,27245.7446249009
GDP per capita (current US$),NY.GDP.PCAP.CD,Czech Republic,CZE,19502.4173306083
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,61330.9126252044
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,1813.59622614428
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,7251.83505895688
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,6147.3435691579
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,6345.84072505948
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,3365.70742057477
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,4102.0638517964
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,18918.2768313328
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,20147.7782167553
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,573.565960346077
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,5112.38189037251
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,49864.5762453579
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,42546.8387870273
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,10772.0617537637
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,441.293817014382
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,4429.65007451491
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,47767.0019056435
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,1441.63645311166
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,21627.3542876417
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,43364.8828499176
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,8573.69394895841
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,3666.59460633312
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,539.615774988756
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,615.940922199717
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,4028.1639914829
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,830.150055114368
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,2434.280046303
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,40215.6677311265
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,14021.902274347
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,52036.7318144531
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,1576.81766887286
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,3499.58873476515
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,5442.87477076039
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,6336.46806615634
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,54321.2877185124
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,37206.1829418069
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,35179.6539515302
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,5119.2184171202
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,36152.6900171468
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,4830.97691525943
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,13154.8445922887
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,1368.49113215797
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,1509.52118657047
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,27989.3539925863
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,4073.81911686883
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,43593.7020176514
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,1279.76978265986
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,1751.39697066336
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,15692.1915611781
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,8148.6391668339
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,1034.18528751221
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,457.858586520261
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6573.38673726201
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,16489.7289835331
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,116612.884151875
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,96074.8369597196
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,5453.28127512774
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,467.130334270816
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,362.247486595025
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,11307.064952828
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,7640.6471532801
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,842.114337237737
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,3529.74830339742
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,1370.98521248511
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,10002.8704750471
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,10350.814693018
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,3057.09102471788
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,2244.76376248334
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,4201.73771089327
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,7378.04440441034
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,3190.31044414024
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,622.638064437746
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,1203.84472110364
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,5342.94446039872
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,701.680063399496
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,52138.6839244096
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,44380.426584212
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1960.49090771313
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,431.381682137856
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,3203.24429573261
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,97429.7084759454
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,19309.6124499023
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,1315.26762194284
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,11892.6861639096
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,12712.431328999
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,2268.17253944302
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,4712.87020536405
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,6549.3892292809
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,2872.51216471657
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,14337.2063674308
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,22124.3670925451
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,96732.5290262219
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROM,10011.7859226299
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,13902.1428503026
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,697.626501273706
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,4172.21710037661
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,1810.72156164921
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,24406.4678217219
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,1067.131753327
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,6200.17322102474
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,15563.7942183676
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,792.583550409334
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,56007.288209027
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,18501.4296155336
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,24001.880133688
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,2024.20286123362
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,542.615883955694
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,6472.10102734624
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,1115.09351496025
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,29718.5002155441
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,3852.88076041162
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,15739.0467600682
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,7647.52950287542
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,6672.8105374028
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,1875.84328741646
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,9680.11591367368
GDP per capita (current US$),NY.GDP.PCAP.CD,Swaziland,SWZ,3477.14924558956
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,58899.9797944845
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,85610.8420285261
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,1113.36635446715
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,954.618987954616
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,5969.94011583791
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TMP,1131.23085071824
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,629.9976439467
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,4114.05211511279
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,21317.449265568
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,4328.90419734881
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,10303.8988002501
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,8193.72029690445
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,3826.90331140252
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,714.567356471156
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,3065.16422265266
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,43962.7136932011
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,46278.5202128829
