episode_id,character_id,location_id,raw_character_text,raw_location_text
2275,5763,3847,Devil Moe,MO'S
2275,5764,3847,Real Devil Moe,MO'S
2275,17,3847,Moe Szyslak,MO'S
2275,5755,544,Ms. Juniper,Mt. Springfield
2275,3,544,Seymour Skinner,Mt. Springfield
2275,3,544,Seymour Skinner,Mt. Springfield
2275,5755,544,Ms. Juniper,Mt. Springfield
2275,3,544,Seymour Skinner,Mt. Springfield
2275,14,3846,Waylon Smithers,MO'S TAVERN
2275,15,3846,C. Montgomery Burns,MO'S TAVERN
2275,5761,3846,Grizzly Shawn,MO'S TAVERN
2275,15,3846,C. Montgomery Burns,MO'S TAVERN
2275,14,3846,Waylon Smithers,MO'S TAVERN
2275,5761,3846,Grizzly Shawn,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,5761,3846,Grizzly Shawn,MO'S TAVERN
2275,14,3846,Waylon Smithers,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,14,3846,Waylon Smithers,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,2,3846,Homer Simpson,MO'S TAVERN
2275,2,3846,Homer Simpson,MO'S TAVERN
2275,8,28,Bart Simpson,Skinner's Office
2275,404,28,Groundskeeper Willie,Skinner's Office
2275,8,28,Bart Simpson,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,8,28,Bart Simpson,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,8,28,Bart Simpson,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,8,28,Bart Simpson,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,8,28,Bart Simpson,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,5765,101,Melody,Noiseland Arcade
2275,8,101,Bart Simpson,Noiseland Arcade
2275,5755,101,Ms. Juniper,Noiseland Arcade
2275,3,101,Seymour Skinner,Noiseland Arcade
2275,3,101,Seymour Skinner,Noiseland Arcade
2275,5755,101,Ms. Juniper,Noiseland Arcade
2275,3,101,Seymour Skinner,Noiseland Arcade
2275,5755,101,Ms. Juniper,Noiseland Arcade
2275,3,101,Seymour Skinner,Noiseland Arcade
2275,5755,101,Ms. Juniper,Noiseland Arcade
2275,5761,3846,Grizzly Shawn,MO'S TAVERN
2275,3852,3846,Grady,MO'S TAVERN
2275,3853,3846,Julio,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,10,3846,Patty Bouvier,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,3853,3846,Julio,MO'S TAVERN
2275,3852,3846,Grady,MO'S TAVERN
2275,5761,3846,Grizzly Shawn,MO'S TAVERN
2275,3852,3846,Grady,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,10,3846,Patty Bouvier,MO'S TAVERN
2275,14,3846,Waylon Smithers,MO'S TAVERN
2275,17,3846,Moe Szyslak,MO'S TAVERN
2275,14,1750,Waylon Smithers,Back Room of Moe's
2275,17,1750,Moe Szyslak,Back Room of Moe's
2275,17,1750,Moe Szyslak,Back Room of Moe's
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,1078,3,Gary Chalmers,Springfield Elementary School
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,1078,3,Gary Chalmers,Springfield Elementary School
2275,8,3,Bart Simpson,Springfield Elementary School
2275,5765,3,Melody,Springfield Elementary School
2275,8,3,Bart Simpson,Springfield Elementary School
2275,8,3,Bart Simpson,Springfield Elementary School
2275,5765,3,Melody,Springfield Elementary School
2275,5765,3,Melody,Springfield Elementary School
2275,3,28,Seymour Skinner,Skinner's Office
2275,5755,28,Ms. Juniper,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,192,28,Agnes Skinner,Skinner's Office
2275,3,28,Seymour Skinner,Skinner's Office
2275,192,28,Agnes Skinner,Skinner's Office
2275,5755,28,Ms. Juniper,Skinner's Office
2275,1078,3,Gary Chalmers,Springfield Elementary School
2275,404,3,Groundskeeper Willie,Springfield Elementary School
2275,1078,3,Gary Chalmers,Springfield Elementary School
2275,404,3,Groundskeeper Willie,Springfield Elementary School
2275,1078,3,Gary Chalmers,Springfield Elementary School
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,75,48,Crowd,Springfield Town Hall
2275,14,48,Waylon Smithers,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,14,48,Waylon Smithers,Springfield Town Hall
2275,75,48,Crowd,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,14,48,Waylon Smithers,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,5757,48,Comic Book Gay,Springfield Town Hall
2275,3853,48,Julio,Springfield Town Hall
2275,5757,48,Comic Book Gay,Springfield Town Hall
2275,14,48,Waylon Smithers,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,75,48,Crowd,Springfield Town Hall
2276,2,5,Homer Simpson,Simpson Home
2275,3852,48,Grady,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,3853,48,Julio,Springfield Town Hall
2275,5766,48,Distinguished Older Gentleman,Springfield Town Hall
2275,3853,48,Julio,Springfield Town Hall
2275,5766,48,Distinguished Older Gentleman,Springfield Town Hall
2275,14,48,Waylon Smithers,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,17,48,Moe Szyslak,Springfield Town Hall
2275,8,3,Bart Simpson,Springfield Elementary School
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,8,3,Bart Simpson,Springfield Elementary School
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,8,3,Bart Simpson,Springfield Elementary School
2275,3,3,Seymour Skinner,Springfield Elementary School
2275,17,3,Moe Szyslak,Springfield Elementary School
2276,211,5,Kent Brockman,Simpson Home
2276,211,5,Kent Brockman,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,33,5,Announcer,Simpson Home
2276,5228,3849,Patrick,PATRICK'S HOUSE
2276,5767,3849,Liz,PATRICK'S HOUSE
2276,321,3849,Audience,PATRICK'S HOUSE
2276,5228,3849,Patrick,PATRICK'S HOUSE
2276,321,3849,Audience,PATRICK'S HOUSE
2276,1569,3849,Sam,PATRICK'S HOUSE
2276,321,3849,Audience,PATRICK'S HOUSE
2276,5228,3849,Patrick,PATRICK'S HOUSE
2276,2,3849,Homer Simpson,PATRICK'S HOUSE
2276,2,5,Homer Simpson,Simpson Home
2276,25,270,Milhouse Van Houten,Springfield Street
2276,8,270,Bart Simpson,Springfield Street
2276,8,270,Bart Simpson,Springfield Street
2276,8,270,Bart Simpson,Springfield Street
2276,8,270,Bart Simpson,Springfield Street
2276,25,270,Milhouse Van Houten,Springfield Street
2276,25,270,Milhouse Van Houten,Springfield Street
2276,8,270,Bart Simpson,Springfield Street
2276,25,270,Milhouse Van Houten,Springfield Street
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,5228,5,Patrick,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,11,5,Ned Flanders,Simpson Home
2276,8,98,Bart Simpson,Lisa's Bedroom
2276,9,98,Lisa Simpson,Lisa's Bedroom
2276,8,98,Bart Simpson,Lisa's Bedroom
2276,9,98,Lisa Simpson,Lisa's Bedroom
2276,8,98,Bart Simpson,Lisa's Bedroom
2276,9,98,Lisa Simpson,Lisa's Bedroom
2276,8,98,Bart Simpson,Lisa's Bedroom
2276,9,98,Lisa Simpson,Lisa's Bedroom
2276,8,98,Bart Simpson,Lisa's Bedroom
2276,9,98,Lisa Simpson,Lisa's Bedroom
2276,1569,5,Sam,Simpson Home
2276,5228,5,Patrick,Simpson Home
2276,1569,5,Sam,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,404,3,Groundskeeper Willie,Springfield Elementary School
2276,8,3,Bart Simpson,Springfield Elementary School
2276,404,3,Groundskeeper Willie,Springfield Elementary School
2276,5768,3,Playground Ghost,Springfield Elementary School
2276,404,3,Groundskeeper Willie,Springfield Elementary School
2276,33,5,Announcer,Simpson Home
2276,3344,5,Rapper,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,33,642,Announcer,Simpson
2276,5769,642,"""Gale Gordon""",Simpson
2276,5770,642,"""Lucille Ball""",Simpson
2276,2,642,Homer Simpson,Simpson
2276,33,5,Announcer,Simpson Home
2276,5771,5,Courtney,Simpson Home
2276,5771,5,Courtney,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,208,5,Apu Nahasapeemapetilon,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,208,5,Apu Nahasapeemapetilon,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,208,5,Apu Nahasapeemapetilon,Simpson Home
2276,8,43,Bart Simpson,Bart's Bedroom
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,8,270,Bart Simpson,Springfield Street
2276,5772,270,Fat Chinese Spy,Springfield Street
2276,5773,270,CHEEKBONE CHINESE SPY,Springfield Street
2276,3927,270,Fbi Agent,Springfield Street
2276,5774,270,Atf Agent,Springfield Street
2279,5822,3877,Climber,DESERT STATE PARK
2276,5775,270,2nd Atf Agent,Springfield Street
2276,5772,112,Fat Chinese Spy,Van
2276,5773,112,CHEEKBONE CHINESE SPY,Van
2276,8,112,Bart Simpson,Van
2276,5773,112,CHEEKBONE CHINESE SPY,Van
2276,5776,112,Goatee Chinese Spy,Van
2276,33,5,Announcer,Simpson Home
2276,2601,5,Documentary Narrator,Simpson Home
2276,5228,5,"""Patrick""",Simpson Home
2276,5777,5,David Mamet,Simpson Home
2276,5228,5,"""Patrick""",Simpson Home
2276,5777,5,David Mamet,Simpson Home
2276,8,778,Bart Simpson,Simpson TV Room
2276,2,778,Homer Simpson,Simpson TV Room
2276,8,10,Bart Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,2,10,Homer Simpson,Springfield Nuclear Power Plant
2276,8,5,Bart Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,8,778,Bart's Thoughts,Simpson TV Room
2276,8,1626,Bart Simpson,Springfield Zoo
2276,8,5,Bart Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,8,5,Bart Simpson,Simpson Home
2276,9,5,Lisa Simpson,Simpson Home
2276,5778,5,Statue of Liberty,Simpson Home
2276,320,5,Uncle Sam,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,1,5,Marge Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,3850,Homer Simpson,ZOO ENTRANCE
2276,8,1626,Bart Simpson,Springfield Zoo
2276,8,1626,Bart Simpson,Springfield Zoo
2276,5779,1626,Cheekbones Chinese Spy,Springfield Zoo
2276,5772,1626,Fat Chinese Spy,Springfield Zoo
2276,5780,1626,CHEEKBONE/GOATEE SPIES,Springfield Zoo
2276,8,1626,Bart Simpson,Springfield Zoo
2276,5773,1626,CHEEKBONE CHINESE SPY,Springfield Zoo
2276,5776,1626,Goatee Chinese Spy,Springfield Zoo
2276,8,1626,Bart Simpson,Springfield Zoo
2276,5776,1626,Goatee Chinese Spy,Springfield Zoo
2276,2,1626,Homer Simpson,Springfield Zoo
2276,8,1626,Bart Simpson,Springfield Zoo
2276,2,1626,Homer Simpson,Springfield Zoo
2280,2502,3886,Cat Lady,SHABBY HOUSE
2276,5772,1626,Fat Chinese Spy,Springfield Zoo
2276,5773,1626,CHEEKBONE CHINESE SPY,Springfield Zoo
2276,5776,1626,Goatee Chinese Spy,Springfield Zoo
2276,5773,1626,CHEEKBONE CHINESE SPY,Springfield Zoo
2276,2,1626,Homer Simpson,Springfield Zoo
2276,5773,2420,CHEEKBONE CHINESE SPY,China
2276,2,2420,Homer Simpson,China
2276,2,2901,Homer Simpson,CHINESE STREET
2276,2,2901,Homer Simpson,CHINESE STREET
2276,8,5,Bart Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,2,5,Homer Simpson,Simpson Home
2276,5781,3852,Sheldon Leavitt,SHELDON LEAVITT'S OFFICE
2276,3578,3852,James Lipton,SHELDON LEAVITT'S OFFICE
2276,5782,3852,Rebecca,SHELDON LEAVITT'S OFFICE
2276,3578,3852,James Lipton,SHELDON LEAVITT'S OFFICE
2276,5228,3852,"""Patrick""",SHELDON LEAVITT'S OFFICE
2276,3578,3852,James Lipton,SHELDON LEAVITT'S OFFICE
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,8,3,Bart Simpson,Springfield Elementary School
2276,2,3852,Homer Simpson,SHELDON LEAVITT'S OFFICE
2277,2502,216,Cat Lady,Springfield
2277,5783,216,Dog Guy,Springfield
2277,5783,216,Dog Guy,Springfield
2277,5783,216,Dog Guy,Springfield
2277,2502,216,Cat Lady,Springfield
2277,165,15,Lenny Leonard,Moe's Tavern
2277,170,15,Carl Carlson,Moe's Tavern
2277,5784,15,Lainie,Moe's Tavern
2277,5785,15,Carlotta,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,2,15,Homer Simpson,Moe's Tavern
2277,2,15,Homer Simpson,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,33,15,Announcer,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,33,15,Announcer,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,1892,15,Man's Voice,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,5786,15,Dr. Kissingher,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,5786,15,Dr. Kissingher,Moe's Tavern
2277,2,5,Homer Simpson,Simpson Home
2277,5786,15,Dr. Kissingher,Moe's Tavern
2277,17,15,Moe Szyslak,Moe's Tavern
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,1078,3853,Gary Chalmers,Springfield Airport Motor Lodge
2277,11,3853,Ned Flanders,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,321,3853,Audience,Springfield Airport Motor Lodge
2277,18,3853,Barney Gumble,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,404,3853,Groundskeeper Willie,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,404,3853,Groundskeeper Willie,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,5786,3853,Dr. Kissingher,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,17,3853,Moe Szyslak,Springfield Airport Motor Lodge
2277,3,3853,Seymour Skinner,Springfield Airport Motor Lodge
2277,1078,3853,Gary Chalmers,Springfield Airport Motor Lodge
2277,3,3853,Seymour Skinner,Springfield Airport Motor Lodge
2277,1078,3853,Gary Chalmers,Springfield Airport Motor Lodge
2277,3,3853,Seymour Skinner,Springfield Airport Motor Lodge
2277,1078,3853,Gary Chalmers,Springfield Airport Motor Lodge
2277,3853,3854,Julio,Julio's Hair Salon
2277,1,3854,Marge Simpson,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,1,3854,Marge Simpson,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,1,3854,Marge Simpson,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,5787,3854,Middle-aged Lady,Julio's Hair Salon
2277,1,3854,Marge Simpson,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,3853,3854,Julio,Julio's Hair Salon
2277,1,5,Marge Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,258,3855,Executive #1,Homer's Head
2277,419,3855,Executive #2,Homer's Head
2277,259,3855,Executive #3,Homer's Head
2277,419,3855,Executive #2,Homer's Head
2277,258,3855,Executive #1,Homer's Head
2277,2,3855,Homer Simpson,Homer's Head
2277,1362,3855,Executives,Homer's Head
2277,1,5,Marge Simpson,Simpson Home
2277,9,5,Lisa Simpson,Simpson Home
2277,8,5,Bart Simpson,Simpson Home
2277,9,5,Lisa Simpson,Simpson Home
2277,8,5,Bart Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,17,5,Moe Szyslak,Simpson Home
2277,9,47,Lisa Simpson,LIVING ROOM
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,5786,3856,Dr. Kissingher,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,5788,3856,Heavyset Woman,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,5788,3856,Heavyset Woman,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,17,3856,Moe Szyslak,SINGLES CLUB
2277,5789,3856,Attractive Friend,SINGLES CLUB
2277,17,3856,Moe Szyslak,SINGLES CLUB
2277,5789,3856,Attractive Friend,SINGLES CLUB
2277,5786,3856,Dr. Kissingher,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,165,3856,Lenny Leonard,SINGLES CLUB
2277,165,3856,Lenny Leonard,SINGLES CLUB
2277,165,3856,Lenny Leonard,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,165,3856,Lenny Leonard,SINGLES CLUB
2277,2,3856,Homer Simpson,SINGLES CLUB
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,3947,5,Judi Dench,Simpson Home
2277,5790,5,Blofeld,Simpson Home
2277,9,3,Lisa Simpson,Springfield Elementary School
2277,25,3,Milhouse Van Houten,Springfield Elementary School
2277,25,3,Milhouse Van Houten,Springfield Elementary School
2277,8,3,Bart Simpson,Springfield Elementary School
2277,25,3,Milhouse Van Houten,Springfield Elementary School
2277,8,3,Bart Simpson,Springfield Elementary School
2277,101,3,Nelson Muntz,Springfield Elementary School
2277,9,381,Lisa Simpson,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,5480,381,LUANNE,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,5480,381,LUANNE,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,40,381,Edna Krabappel-Flanders,Supermarket
2277,2089,381,Bernice Hibbert,Supermarket
2277,119,381,Ralph Wiggum,Supermarket
2277,9,381,Lisa Simpson,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,115,381,Cashier,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,115,381,Cashier,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,115,381,Cashier,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,115,381,Cashier,Supermarket
2277,1,381,Marge Simpson,Supermarket
2277,115,381,Cashier,Supermarket
2277,2369,381,Gil Gunderson,Supermarket
2277,3,3,Seymour Skinner,Springfield Elementary School
2277,3,3,Seymour Skinner,Springfield Elementary School
2277,8,3,Bart Simpson,Springfield Elementary School
2277,3,3,Seymour Skinner,Springfield Elementary School
2277,43,577,Dr. J. Loren Pyror,Springfield Elementary School Psychologist's Office
2277,8,577,Bart Simpson,Springfield Elementary School Psychologist's Office
2277,43,577,Dr. J. Loren Pyror,Springfield Elementary School Psychologist's Office
2277,54,577,Sherri Mackleberry,Springfield Elementary School Psychologist's Office
2277,55,577,Terri Mackleberry,Springfield Elementary School Psychologist's Office
2277,43,577,Dr. J. Loren Pyror,Springfield Elementary School Psychologist's Office
2277,8,577,Bart Simpson,Springfield Elementary School Psychologist's Office
2277,43,577,Dr. J. Loren Pyror,Springfield Elementary School Psychologist's Office
2277,8,577,Bart Simpson,Springfield Elementary School Psychologist's Office
2277,43,577,Dr. J. Loren Pyror,Springfield Elementary School Psychologist's Office
2277,8,577,Bart Simpson,Springfield Elementary School Psychologist's Office
2277,3,908,Seymour Skinner,SECRET ROOM
2277,10,3857,Patty Bouvier,STARBUCKS-STYLE COFFEE SHOP
2277,10,3857,Patty Bouvier,STARBUCKS-STYLE COFFEE SHOP
2277,1,3857,Marge Simpson,STARBUCKS-STYLE COFFEE SHOP
2277,22,3857,Selma Bouvier,STARBUCKS-STYLE COFFEE SHOP
2277,10,147,Patty Bouvier,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,22,147,Selma Bouvier,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,5791,147,Young Woman #1,Coffee Shop
2277,5792,147,Young Woman #2,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,5791,147,Young Woman #1,Coffee Shop
2277,5792,147,Young Woman #2,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,22,147,Selma Bouvier,Coffee Shop
2277,10,147,Patty Bouvier,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,608,147,Waitress,Coffee Shop
2277,1,147,Marge Simpson,Coffee Shop
2277,144,147,Jimbo Jones,Coffee Shop
2277,146,147,DOLPH,Coffee Shop
2277,145,147,Kearney Zzyzwicz,Coffee Shop
2277,1,102,Marge Simpson,Marge's Car
2277,1,102,Marge Simpson,Marge's Car
2277,1,102,Marge Simpson,Marge's Car
2277,1,102,Marge Simpson,Marge's Car
2277,1,659,Marge Simpson,Alleyway
2277,1,659,Marge Simpson,Alleyway
2277,5195,659,Bouncer,Alleyway
2277,1,659,Marge Simpson,Alleyway
2277,2712,659,Valet,Alleyway
2277,5195,659,Bouncer,Alleyway
2277,2712,659,Valet,Alleyway
2277,5195,659,Bouncer,Alleyway
2277,2712,659,Valet,Alleyway
2277,5791,1302,Young Woman #1,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,15,1302,C. Montgomery Burns,NIGHTCLUB
2277,15,1302,C. Montgomery Burns,NIGHTCLUB
2277,5793,1302,Burns' Wingman,NIGHTCLUB
2277,15,1302,C. Montgomery Burns,NIGHTCLUB
2277,5792,1302,Young Woman #2,NIGHTCLUB
2277,1,1302,Marge Simpson,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,5786,1302,Dr. Kissingher,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,5791,1302,Young Woman #1,NIGHTCLUB
2277,5792,1302,Young Woman #2,NIGHTCLUB
2277,1,1302,Marge Simpson,NIGHTCLUB
2277,5794,1302,YOUNG WOMAN #1 & #2,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,1,1302,Marge Simpson,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,1,1302,Marge Simpson,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,1,1302,Marge Simpson,NIGHTCLUB
2277,2,1302,Homer Simpson,NIGHTCLUB
2277,9,5,Lisa Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,9,5,Lisa Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,9,5,Lisa Simpson,Simpson Home
2277,8,5,Bart Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2277,1,5,Marge Simpson,Simpson Home
2277,2,5,Homer Simpson,Simpson Home
2278,343,3858,Itchy,RICE PADDY
2278,5795,3858,Scratchy's Father,RICE PADDY
2278,343,3858,Itchy,RICE PADDY
2278,343,3861,Itchy,NOBLEMAN'S FORTRESS
2278,5796,3862,Cat Monk,COURTYARD OF FORTRESS
2278,342,3862,Scratchy,COURTYARD OF FORTRESS
